State_Name,District_Name,Crop_Year,Season,Area,Production
Tamil Nadu,VELLORE,2012,Kharif     ,35707.0,152804.0
Tamil Nadu,VELLORE,2013,Kharif     ,39366.0,192496.0
Tamil Nadu,VILLUPURAM,2010,Kharif     ,149929.0,512013.0
Tamil Nadu,VILLUPURAM,2011,Kharif     ,129858.0,471615.0
Tamil Nadu,VILLUPURAM,2012,Kharif     ,115591.0,396530.0
Tamil Nadu,VILLUPURAM,2013,Kharif     ,170443.0,796608.0
Tamil Nadu,VIRUDHUNAGAR,2010,Kharif     ,30568.0,94515.0
Tamil Nadu,VIRUDHUNAGAR,2011,Kharif     ,29658.0,118469.0
Tamil Nadu,VIRUDHUNAGAR,2012,Kharif     ,22973.0,40467.0
Tamil Nadu,VIRUDHUNAGAR,2013,Kharif     ,16470.0,68146.0
Telangana ,ADILABAD,2010,Kharif     ,62903.0,175263.0
Telangana ,ADILABAD,2010,Rabi       ,27644.0,79891.0
Telangana ,ADILABAD,2011,Kharif     ,60681.0,151310.0
Telangana ,ADILABAD,2011,Rabi       ,15489.0,48016.0
Telangana ,ADILABAD,2013,Kharif     ,65502.0,175303.0
Telangana ,ADILABAD,2013,Rabi       ,25191.0,73608.0
Telangana ,ADILABAD,2014,Kharif     ,36084.0,81003.0
Telangana ,ADILABAD,2014,Rabi       ,13996.0,45123.0
Telangana ,KARIMNAGAR,2010,Kharif     ,159548.0,523465.0
Telangana ,KARIMNAGAR,2010,Rabi       ,221971.0,828396.0
Telangana ,KARIMNAGAR,2011,Kharif     ,185727.0,601858.0
Telangana ,KARIMNAGAR,2011,Rabi       ,157649.0,518192.0
Telangana ,KARIMNAGAR,2013,Kharif     ,209454.0,732042.0
Telangana ,KARIMNAGAR,2013,Rabi       ,208458.0,768793.0
Telangana ,KARIMNAGAR,2014,Kharif     ,179282.0,632136.0
Telangana ,KARIMNAGAR,2014,Rabi       ,99151.0,358827.0
Telangana ,KHAMMAM,2010,Kharif     ,167037.0,522924.0
Telangana ,KHAMMAM,2010,Rabi       ,51215.0,181147.0
Telangana ,KHAMMAM,2011,Kharif     ,150051.0,366113.0
Telangana ,KHAMMAM,2011,Rabi       ,15263.0,45575.0
Telangana ,KHAMMAM,2013,Kharif     ,148142.0,432575.0
Telangana ,KHAMMAM,2013,Rabi       ,43642.0,142709.0
Telangana ,KHAMMAM,2014,Kharif     ,110439.0,328435.0
Telangana ,KHAMMAM,2014,Rabi       ,35269.0,127744.0
Telangana ,MAHBUBNAGAR,2010,Kharif     ,130411.0,360230.0
Telangana ,MAHBUBNAGAR,2010,Rabi       ,66287.0,185537.0
Telangana ,MAHBUBNAGAR,2011,Kharif     ,120826.0,266609.0
Telangana ,MAHBUBNAGAR,2011,Rabi       ,51242.0,129950.0
Telangana ,MAHBUBNAGAR,2013,Kharif     ,103744.0,301561.0
Telangana ,MAHBUBNAGAR,2013,Rabi       ,64886.0,177139.0
Telangana ,MAHBUBNAGAR,2014,Kharif     ,111302.0,282357.0
Telangana ,MAHBUBNAGAR,2014,Rabi       ,49468.0,135740.0
Telangana ,MEDAK,2010,Kharif     ,81914.0,285893.0
Telangana ,MEDAK,2010,Rabi       ,62644.0,229026.0
Telangana ,MEDAK,2011,Kharif     ,90400.0,285575.0
Telangana ,MEDAK,2011,Rabi       ,46632.0,121383.0
Telangana ,MEDAK,2013,Kharif     ,108639.0,393985.0
Telangana ,MEDAK,2013,Rabi       ,62331.0,230500.0
Telangana ,MEDAK,2014,Kharif     ,73983.0,234342.0
Telangana ,MEDAK,2014,Rabi       ,36910.0,128742.0
Telangana ,NALGONDA,2010,Kharif     ,206149.0,642566.0
Telangana ,NALGONDA,2010,Rabi       ,199166.0,681148.0
Telangana ,NALGONDA,2011,Kharif     ,216547.0,634050.0
Telangana ,NALGONDA,2011,Rabi       ,111214.0,329750.0
Telangana ,NALGONDA,2013,Kharif     ,192185.0,546190.0
Telangana ,NALGONDA,2013,Rabi       ,201558.0,659095.0
Telangana ,NALGONDA,2014,Kharif     ,177458.0,549765.0
Telangana ,NALGONDA,2014,Rabi       ,145917.0,491594.0
Telangana ,NIZAMABAD,2010,Kharif     ,116729.0,427496.0
Telangana ,NIZAMABAD,2010,Rabi       ,104894.0,416744.0
Telangana ,NIZAMABAD,2011,Kharif     ,149497.0,584000.0
Telangana ,NIZAMABAD,2011,Rabi       ,110314.0,388195.0
Telangana ,NIZAMABAD,2013,Kharif     ,152303.0,622200.0
Telangana ,NIZAMABAD,2013,Rabi       ,108509.0,421992.0
Telangana ,NIZAMABAD,2014,Kharif     ,112427.0,404400.0
Telangana ,NIZAMABAD,2014,Rabi       ,56845.0,216125.0
Telangana ,RANGAREDDI,2010,Kharif     ,30985.0,78837.0
Telangana ,RANGAREDDI,2010,Rabi       ,21375.0,57264.0
Telangana ,RANGAREDDI,2011,Kharif     ,29334.0,67684.0
Telangana ,RANGAREDDI,2011,Rabi       ,14333.0,35417.0
Telangana ,RANGAREDDI,2013,Kharif     ,27054.0,62711.0
Telangana ,RANGAREDDI,2013,Rabi       ,17986.0,40163.0
Telangana ,RANGAREDDI,2014,Kharif     ,23817.0,60376.0
Telangana ,RANGAREDDI,2014,Rabi       ,11065.0,30838.0
Telangana ,WARANGAL,2010,Kharif     ,169278.0,519314.0
Telangana ,WARANGAL,2010,Rabi       ,98782.0,341094.0
Telangana ,WARANGAL,2011,Kharif     ,160729.0,404520.0
Telangana ,WARANGAL,2011,Rabi       ,63620.0,169420.0
Telangana ,WARANGAL,2013,Kharif     ,159311.0,501478.0
Telangana ,WARANGAL,2013,Rabi       ,95542.0,299046.0
Telangana ,WARANGAL,2014,Kharif     ,95515.0,282059.0
Telangana ,WARANGAL,2014,Rabi       ,46492.0,155376.0
Tripura,DHALAI,2010,Kharif     ,31885.0,72064.0
Tripura,DHALAI,2011,Kharif     ,31851.0,76842.0
Tripura,DHALAI,2012,Kharif     ,32402.0,78152.0
Tripura,DHALAI,2013,Kharif     ,32839.0,81231.0
Tripura,DHALAI,2014,Kharif     ,32274.0,82856.0
Tripura,GOMATI,2012,Kharif     ,37021.0,107326.0
Tripura,GOMATI,2013,Kharif     ,31355.0,90682.0
Tripura,GOMATI,2014,Kharif     ,35009.0,107500.0
Tripura,KHOWAI,2012,Kharif     ,23889.0,67277.0
Tripura,KHOWAI,2013,Kharif     ,24338.0,67649.0
Tripura,KHOWAI,2014,Kharif     ,23381.0,67131.0
Tripura,NORTH TRIPURA,2010,Kharif     ,47309.0,117645.0
Tripura,NORTH TRIPURA,2011,Kharif     ,48908.0,122777.0
Tripura,NORTH TRIPURA,2012,Kharif     ,29795.0,75063.0
Tripura,NORTH TRIPURA,2013,Kharif     ,32584.0,78887.0
Tripura,NORTH TRIPURA,2014,Kharif     ,32623.0,83278.0
Tripura,SEPAHIJALA,2012,Kharif     ,48356.0,147453.0
Tripura,SEPAHIJALA,2013,Kharif     ,49364.0,149425.0
Tripura,SEPAHIJALA,2014,Kharif     ,47973.0,150378.0
Tripura,SOUTH TRIPURA,2010,Kharif     ,82951.0,230326.0
Tripura,SOUTH TRIPURA,2011,Kharif     ,84209.0,236107.0
Tripura,SOUTH TRIPURA,2012,Kharif     ,41350.0,118814.0
Tripura,SOUTH TRIPURA,2013,Kharif     ,42246.0,127322.0
Tripura,SOUTH TRIPURA,2014,Kharif     ,42639.0,128021.0
Tripura,UNAKOTI,2012,Kharif     ,17201.0,48146.0
Tripura,UNAKOTI,2013,Kharif     ,17245.0,47041.0
Tripura,UNAKOTI,2014,Kharif     ,17674.0,51830.0
Tripura,WEST TRIPURA,2010,Kharif     ,102413.0,282438.0
Tripura,WEST TRIPURA,2011,Kharif     ,101031.0,282578.0
Tripura,WEST TRIPURA,2012,Kharif     ,24729.0,70991.0
Tripura,WEST TRIPURA,2013,Kharif     ,24283.0,69594.0
Tripura,WEST TRIPURA,2014,Kharif     ,25700.0,75960.0
Uttar Pradesh,AGRA,2010,Kharif     ,4342.0,9413.0
Uttar Pradesh,AGRA,2011,Kharif     ,6724.0,16803.0
Uttar Pradesh,AGRA,2011,Summer     ,30.0,75.0
Uttar Pradesh,AGRA,2012,Kharif     ,3556.0,8975.0
Uttar Pradesh,AGRA,2012,Summer     ,37.0,94.0
Uttar Pradesh,AGRA,2013,Kharif     ,8691.0,22475.0
Uttar Pradesh,AGRA,2014,Kharif     ,10164.0,24231.0
Uttar Pradesh,ALIGARH,2010,Kharif     ,64485.0,131614.0
Uttar Pradesh,ALIGARH,2011,Kharif     ,70307.0,154394.0
Uttar Pradesh,ALIGARH,2012,Kharif     ,85311.0,209609.0
Uttar Pradesh,ALIGARH,2013,Kharif     ,87525.0,196144.0
Uttar Pradesh,ALIGARH,2014,Kharif     ,90420.0,201998.0
Uttar Pradesh,ALLAHABAD,2010,Kharif     ,141316.0,328560.0
Uttar Pradesh,ALLAHABAD,2011,Kharif     ,155232.0,397083.0
Uttar Pradesh,ALLAHABAD,2012,Kharif     ,148937.0,427300.0
Uttar Pradesh,ALLAHABAD,2013,Kharif     ,159525.0,420986.0
Uttar Pradesh,ALLAHABAD,2014,Kharif     ,149419.0,313780.0
Uttar Pradesh,AMBEDKAR NAGAR,2010,Kharif     ,113002.0,298099.0
Uttar Pradesh,AMBEDKAR NAGAR,2011,Kharif     ,116323.0,313374.0
Uttar Pradesh,AMBEDKAR NAGAR,2012,Kharif     ,115800.0,319492.0
Uttar Pradesh,AMBEDKAR NAGAR,2013,Kharif     ,115279.0,314251.0
Uttar Pradesh,AMBEDKAR NAGAR,2014,Kharif     ,118607.0,290706.0
Uttar Pradesh,AMETHI,2010,Kharif     ,113314.0,236940.0
Uttar Pradesh,AMETHI,2011,Kharif     ,122203.0,272146.0
Uttar Pradesh,AMETHI,2012,Kharif     ,118227.0,308454.0
Uttar Pradesh,AMETHI,2013,Kharif     ,123251.0,280396.0
Uttar Pradesh,AMETHI,2014,Kharif     ,97395.0,147846.0
Uttar Pradesh,AMROHA,2010,Kharif     ,24355.0,47127.0
Uttar Pradesh,AMROHA,2011,Kharif     ,28429.0,57370.0
Uttar Pradesh,AMROHA,2012,Kharif     ,22530.0,40914.0
Uttar Pradesh,AMROHA,2013,Kharif     ,28126.0,59177.0
Uttar Pradesh,AMROHA,2013,Summer     ,2.0,4.0
Uttar Pradesh,AMROHA,2014,Kharif     ,23134.0,61606.0
Uttar Pradesh,AMROHA,2014,Summer     ,13.0,34.0
Uttar Pradesh,AURAIYA,2010,Kharif     ,37124.0,99641.0
Uttar Pradesh,AURAIYA,2011,Kharif     ,50179.0,145519.0
Uttar Pradesh,AURAIYA,2012,Kharif     ,52566.0,164321.0
Uttar Pradesh,AURAIYA,2013,Kharif     ,53582.0,176070.0
Uttar Pradesh,AURAIYA,2014,Kharif     ,55752.0,175898.0
Uttar Pradesh,AZAMGARH,2010,Kharif     ,203577.0,417536.0
Uttar Pradesh,AZAMGARH,2010,Summer     ,1.0,2.0
Uttar Pradesh,AZAMGARH,2011,Kharif     ,210944.0,469350.0
Uttar Pradesh,AZAMGARH,2011,Summer     ,1.0,2.0
Uttar Pradesh,AZAMGARH,2012,Kharif     ,210961.0,453777.0
Uttar Pradesh,AZAMGARH,2012,Summer     ,1.0,2.0
Uttar Pradesh,AZAMGARH,2013,Kharif     ,217062.0,477971.0
Uttar Pradesh,AZAMGARH,2014,Kharif     ,202341.0,400028.0
Uttar Pradesh,BAGHPAT,2010,Kharif     ,4575.0,10756.0
Uttar Pradesh,BAGHPAT,2011,Kharif     ,5108.0,14292.0
Uttar Pradesh,BAGHPAT,2012,Kharif     ,5088.0,15483.0
Uttar Pradesh,BAGHPAT,2013,Kharif     ,7931.0,24126.0
Uttar Pradesh,BAGHPAT,2014,Kharif     ,5792.0,14515.0
Uttar Pradesh,BAHRAICH,2010,Kharif     ,159111.0,329519.0
Uttar Pradesh,BAHRAICH,2011,Kharif     ,159686.0,352427.0
Uttar Pradesh,BAHRAICH,2012,Kharif     ,159182.0,380445.0
Uttar Pradesh,BAHRAICH,2013,Kharif     ,159025.0,375935.0
Uttar Pradesh,BAHRAICH,2014,Kharif     ,165249.0,367679.0
Uttar Pradesh,BALLIA,2010,Kharif     ,108568.0,206931.0
Uttar Pradesh,BALLIA,2011,Kharif     ,117098.0,297663.0
Uttar Pradesh,BALLIA,2012,Kharif     ,112168.0,244302.0
Uttar Pradesh,BALLIA,2013,Kharif     ,118000.0,261960.0
Uttar Pradesh,BALLIA,2014,Kharif     ,122464.0,251908.0
Uttar Pradesh,BALRAMPUR,2010,Kharif     ,105641.0,230192.0
Uttar Pradesh,BALRAMPUR,2011,Kharif     ,107106.0,235098.0
Uttar Pradesh,BALRAMPUR,2012,Kharif     ,106533.0,247370.0
Uttar Pradesh,BALRAMPUR,2013,Kharif     ,105387.0,232800.0
Uttar Pradesh,BALRAMPUR,2014,Kharif     ,108030.0,198235.0
Uttar Pradesh,BANDA,2010,Kharif     ,47536.0,54761.0
Uttar Pradesh,BANDA,2011,Kharif     ,55840.0,82587.0
Uttar Pradesh,BANDA,2012,Kharif     ,49833.0,87208.0
Uttar Pradesh,BANDA,2013,Kharif     ,56350.0,101881.0
Uttar Pradesh,BANDA,2014,Kharif     ,45895.0,81923.0
Uttar Pradesh,BARABANKI,2010,Kharif     ,176864.0,420936.0
Uttar Pradesh,BARABANKI,2011,Kharif     ,177698.0,486004.0
Uttar Pradesh,BARABANKI,2011,Summer     ,2.0,5.0
Uttar Pradesh,BARABANKI,2012,Kharif     ,183962.0,562372.0
Uttar Pradesh,BARABANKI,2013,Kharif     ,181235.0,517970.0
Uttar Pradesh,BARABANKI,2014,Kharif     ,191884.0,529600.0
Uttar Pradesh,BAREILLY,2010,Kharif     ,163015.0,270279.0
Uttar Pradesh,BAREILLY,2010,Summer     ,1035.0,1716.0
Uttar Pradesh,BAREILLY,2011,Kharif     ,166888.0,420558.0
Uttar Pradesh,BAREILLY,2011,Summer     ,634.0,1598.0
Uttar Pradesh,BAREILLY,2012,Kharif     ,145203.0,324384.0
Uttar Pradesh,BAREILLY,2012,Summer     ,783.0,1749.0
Uttar Pradesh,BAREILLY,2013,Kharif     ,162916.0,366561.0
Uttar Pradesh,BAREILLY,2013,Summer     ,1190.0,2677.0
Uttar Pradesh,BAREILLY,2014,Kharif     ,162390.0,334361.0
Uttar Pradesh,BAREILLY,2014,Summer     ,1558.0,3208.0
Uttar Pradesh,BASTI,2010,Kharif     ,102314.0,215473.0
Uttar Pradesh,BASTI,2011,Kharif     ,122176.0,316802.0
Uttar Pradesh,BASTI,2012,Kharif     ,107977.0,265084.0
Uttar Pradesh,BASTI,2013,Kharif     ,104860.0,263933.0
Uttar Pradesh,BASTI,2014,Kharif     ,104328.0,202814.0
Uttar Pradesh,BIJNOR,2010,Kharif     ,55816.0,131000.0
Uttar Pradesh,BIJNOR,2010,Summer     ,90.0,211.0
Uttar Pradesh,BIJNOR,2011,Kharif     ,53734.0,128800.0
Uttar Pradesh,BIJNOR,2011,Summer     ,70.0,168.0
Uttar Pradesh,BIJNOR,2012,Kharif     ,51390.0,129708.0
Uttar Pradesh,BIJNOR,2012,Summer     ,124.0,313.0
Uttar Pradesh,BIJNOR,2013,Kharif     ,52943.0,123304.0
Uttar Pradesh,BIJNOR,2013,Summer     ,52.0,121.0
Uttar Pradesh,BIJNOR,2014,Kharif     ,54742.0,143205.0
Uttar Pradesh,BIJNOR,2014,Summer     ,67.0,175.0
Uttar Pradesh,BUDAUN,2010,Kharif     ,84311.0,158167.0
Uttar Pradesh,BUDAUN,2010,Summer     ,1.0,2.0
Uttar Pradesh,BUDAUN,2011,Kharif     ,87728.0,187299.0
Uttar Pradesh,BUDAUN,2011,Summer     ,20.0,43.0
Uttar Pradesh,BUDAUN,2012,Kharif     ,83806.0,191329.0
Uttar Pradesh,BUDAUN,2012,Summer     ,20.0,46.0
Uttar Pradesh,BUDAUN,2013,Kharif     ,79975.0,176185.0
Uttar Pradesh,BUDAUN,2014,Kharif     ,81242.0,166790.0
Uttar Pradesh,BUDAUN,2014,Summer     ,33.0,68.0
Uttar Pradesh,BULANDSHAHR,2010,Kharif     ,74827.0,168885.0
Uttar Pradesh,BULANDSHAHR,2010,Summer     ,1.0,2.0
Uttar Pradesh,BULANDSHAHR,2011,Kharif     ,88300.0,209271.0
Uttar Pradesh,BULANDSHAHR,2012,Kharif     ,83783.0,216328.0
Uttar Pradesh,BULANDSHAHR,2012,Summer     ,1.0,3.0
Uttar Pradesh,BULANDSHAHR,2013,Kharif     ,95669.0,251801.0
Uttar Pradesh,BULANDSHAHR,2013,Summer     ,1.0,3.0
Uttar Pradesh,BULANDSHAHR,2014,Kharif     ,107595.0,275551.0
Uttar Pradesh,BULANDSHAHR,2014,Summer     ,1.0,3.0
Uttar Pradesh,CHANDAULI,2010,Kharif     ,98325.0,270984.0
Uttar Pradesh,CHANDAULI,2011,Kharif     ,111777.0,299451.0
Uttar Pradesh,CHANDAULI,2012,Kharif     ,108200.0,302203.0
Uttar Pradesh,CHANDAULI,2013,Kharif     ,112455.0,300817.0
Uttar Pradesh,CHANDAULI,2014,Kharif     ,102598.0,303793.0
Uttar Pradesh,CHITRAKOOT,2010,Kharif     ,7506.0,5892.0
Uttar Pradesh,CHITRAKOOT,2011,Kharif     ,7886.0,7949.0
Uttar Pradesh,CHITRAKOOT,2012,Kharif     ,8494.0,12741.0
Uttar Pradesh,CHITRAKOOT,2013,Kharif     ,10155.0,18208.0
Uttar Pradesh,CHITRAKOOT,2014,Kharif     ,12662.0,12763.0
Uttar Pradesh,DEORIA,2010,Kharif     ,128344.0,256303.0
Uttar Pradesh,DEORIA,2010,Summer     ,21.0,42.0
Uttar Pradesh,DEORIA,2011,Kharif     ,130611.0,287736.0
Uttar Pradesh,DEORIA,2011,Summer     ,22.0,48.0
Uttar Pradesh,DEORIA,2012,Kharif     ,132142.0,295337.0
Uttar Pradesh,DEORIA,2012,Summer     ,23.0,51.0
Uttar Pradesh,DEORIA,2013,Kharif     ,135616.0,333480.0
Uttar Pradesh,DEORIA,2013,Summer     ,14.0,34.0
Uttar Pradesh,DEORIA,2014,Kharif     ,132892.0,266980.0
Uttar Pradesh,DEORIA,2014,Summer     ,14.0,28.0
Uttar Pradesh,ETAH,2010,Kharif     ,21823.0,45872.0
Uttar Pradesh,ETAH,2011,Kharif     ,27072.0,69358.0
Uttar Pradesh,ETAH,2012,Kharif     ,18727.0,49608.0
Uttar Pradesh,ETAH,2013,Kharif     ,19297.0,45001.0
Uttar Pradesh,ETAH,2014,Kharif     ,18244.0,40283.0
Uttar Pradesh,ETAWAH,2010,Kharif     ,43727.0,108224.0
Uttar Pradesh,ETAWAH,2011,Kharif     ,50571.0,136997.0
Uttar Pradesh,ETAWAH,2012,Kharif     ,49251.0,145734.0
Uttar Pradesh,ETAWAH,2013,Kharif     ,58263.0,169604.0
Uttar Pradesh,ETAWAH,2014,Kharif     ,52797.0,136533.0
Uttar Pradesh,FAIZABAD,2010,Kharif     ,97099.0,214200.0
Uttar Pradesh,FAIZABAD,2011,Kharif     ,99295.0,236719.0
Uttar Pradesh,FAIZABAD,2012,Kharif     ,99791.0,253569.0
Uttar Pradesh,FAIZABAD,2013,Kharif     ,103896.0,272519.0
Uttar Pradesh,FAIZABAD,2014,Kharif     ,94586.0,207805.0
Uttar Pradesh,FARRUKHABAD,2010,Kharif     ,14963.0,24075.0
Uttar Pradesh,FARRUKHABAD,2011,Kharif     ,14915.0,33469.0
Uttar Pradesh,FARRUKHABAD,2012,Kharif     ,15283.0,42471.0
Uttar Pradesh,FARRUKHABAD,2013,Kharif     ,16524.0,44202.0
Uttar Pradesh,FARRUKHABAD,2014,Kharif     ,11900.0,33213.0
Uttar Pradesh,FATEHPUR,2010,Kharif     ,63527.0,134105.0
Uttar Pradesh,FATEHPUR,2011,Kharif     ,77736.0,182446.0
Uttar Pradesh,FATEHPUR,2012,Kharif     ,77164.0,189515.0
Uttar Pradesh,FATEHPUR,2013,Kharif     ,86459.0,225226.0
Uttar Pradesh,FATEHPUR,2014,Kharif     ,80702.0,157046.0
Uttar Pradesh,FIROZABAD,2010,Kharif     ,19919.0,54976.0
Uttar Pradesh,FIROZABAD,2011,Kharif     ,25410.0,72164.0
Uttar Pradesh,FIROZABAD,2012,Kharif     ,19297.0,54726.0
Uttar Pradesh,FIROZABAD,2013,Kharif     ,21599.0,59354.0
Uttar Pradesh,FIROZABAD,2013,Summer     ,1.0,3.0
Uttar Pradesh,FIROZABAD,2014,Kharif     ,23319.0,56619.0
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2010,Kharif     ,23459.0,48701.0
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2011,Kharif     ,22276.0,49809.0
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2012,Kharif     ,23455.0,49772.0
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2013,Kharif     ,13750.0,33660.0
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2014,Kharif     ,22522.0,62701.0
Uttar Pradesh,GHAZIABAD,2010,Kharif     ,30102.0,76730.0
Uttar Pradesh,GHAZIABAD,2011,Kharif     ,29971.0,81731.0
Uttar Pradesh,GHAZIABAD,2012,Kharif     ,10098.0,26083.0
Uttar Pradesh,GHAZIABAD,2013,Kharif     ,9296.0,25267.0
Uttar Pradesh,GHAZIABAD,2014,Kharif     ,8650.0,23727.0
Uttar Pradesh,GHAZIPUR,2010,Kharif     ,149321.0,314321.0
Uttar Pradesh,GHAZIPUR,2011,Kharif     ,154085.0,336830.0
Uttar Pradesh,GHAZIPUR,2012,Kharif     ,149175.0,348622.0
Uttar Pradesh,GHAZIPUR,2013,Kharif     ,148895.0,318040.0
Uttar Pradesh,GHAZIPUR,2014,Kharif     ,136673.0,294257.0
Uttar Pradesh,GONDA,2010,Kharif     ,117388.0,263888.0
Uttar Pradesh,GONDA,2011,Kharif     ,121429.0,279651.0
Uttar Pradesh,GONDA,2012,Kharif     ,122264.0,287932.0
Uttar Pradesh,GONDA,2013,Kharif     ,126768.0,310582.0
Uttar Pradesh,GONDA,2014,Kharif     ,134534.0,278485.0
Uttar Pradesh,GORAKHPUR,2010,Kharif     ,153977.0,312111.0
Uttar Pradesh,GORAKHPUR,2010,Summer     ,152.0,308.0
Uttar Pradesh,GORAKHPUR,2011,Kharif     ,152103.0,332041.0
Uttar Pradesh,GORAKHPUR,2011,Summer     ,147.0,321.0
Uttar Pradesh,GORAKHPUR,2012,Kharif     ,151122.0,344256.0
Uttar Pradesh,GORAKHPUR,2012,Summer     ,147.0,335.0
Uttar Pradesh,GORAKHPUR,2013,Kharif     ,150740.0,362228.0
Uttar Pradesh,GORAKHPUR,2013,Summer     ,47.0,113.0
Uttar Pradesh,GORAKHPUR,2014,Kharif     ,152431.0,336873.0
Uttar Pradesh,GORAKHPUR,2014,Summer     ,52.0,115.0
Uttar Pradesh,HAMIRPUR,2010,Kharif     ,159.0,177.0
Uttar Pradesh,HAMIRPUR,2011,Kharif     ,76.0,119.0
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,97.0,181.0
Uttar Pradesh,HAMIRPUR,2013,Kharif     ,84.0,152.0
Uttar Pradesh,HAMIRPUR,2014,Kharif     ,41.0,66.0
Uttar Pradesh,HAPUR,2012,Kharif     ,20160.0,59593.0
Uttar Pradesh,HAPUR,2013,Kharif     ,20322.0,59422.0
Uttar Pradesh,HAPUR,2014,Kharif     ,20839.0,61496.0
Uttar Pradesh,HARDOI,2010,Kharif     ,130217.0,265252.0
Uttar Pradesh,HARDOI,2010,Summer     ,26.0,53.0
Uttar Pradesh,HARDOI,2011,Kharif     ,152396.0,342586.0
Uttar Pradesh,HARDOI,2011,Summer     ,1.0,2.0
Uttar Pradesh,HARDOI,2012,Kharif     ,144505.0,354615.0
Uttar Pradesh,HARDOI,2012,Summer     ,10.0,25.0
Uttar Pradesh,HARDOI,2013,Kharif     ,149084.0,375095.0
Uttar Pradesh,HARDOI,2013,Summer     ,96.0,242.0
Uttar Pradesh,HARDOI,2014,Kharif     ,142184.0,279392.0
Uttar Pradesh,HARDOI,2014,Summer     ,50.0,98.0
Uttar Pradesh,HATHRAS,2010,Kharif     ,17158.0,30044.0
Uttar Pradesh,HATHRAS,2011,Kharif     ,18259.0,38472.0
Uttar Pradesh,HATHRAS,2012,Kharif     ,20857.0,47137.0
Uttar Pradesh,HATHRAS,2013,Kharif     ,23223.0,54690.0
Uttar Pradesh,HATHRAS,2013,Summer     ,12.0,28.0
Uttar Pradesh,HATHRAS,2014,Kharif     ,29465.0,56956.0
Uttar Pradesh,JALAUN,2010,Kharif     ,339.0,458.0
Uttar Pradesh,JALAUN,2011,Kharif     ,1062.0,1951.0
Uttar Pradesh,JALAUN,2012,Kharif     ,512.0,555.0
Uttar Pradesh,JALAUN,2013,Kharif     ,520.0,934.0
Uttar Pradesh,JALAUN,2014,Kharif     ,509.0,890.0
Uttar Pradesh,JAUNPUR,2010,Kharif     ,139885.0,292220.0
Uttar Pradesh,JAUNPUR,2011,Kharif     ,139160.0,311301.0
Uttar Pradesh,JAUNPUR,2012,Kharif     ,147185.0,343971.0
Uttar Pradesh,JAUNPUR,2013,Kharif     ,149517.0,342394.0
Uttar Pradesh,JAUNPUR,2014,Kharif     ,140428.0,338993.0
Uttar Pradesh,JHANSI,2010,Kharif     ,2067.0,4738.0
Uttar Pradesh,JHANSI,2011,Kharif     ,10590.0,21265.0
Uttar Pradesh,JHANSI,2012,Kharif     ,10042.0,19893.0
Uttar Pradesh,JHANSI,2013,Kharif     ,10738.0,20907.0
Uttar Pradesh,JHANSI,2014,Kharif     ,9590.0,17694.0
Uttar Pradesh,JHANSI,2014,Summer     ,2.0,4.0
Uttar Pradesh,KANNAUJ,2010,Kharif     ,15388.0,42933.0
Uttar Pradesh,KANNAUJ,2011,Kharif     ,16289.0,45577.0
Uttar Pradesh,KANNAUJ,2012,Kharif     ,17275.0,52257.0
Uttar Pradesh,KANNAUJ,2013,Kharif     ,21390.0,63165.0
Uttar Pradesh,KANNAUJ,2014,Kharif     ,22007.0,52355.0
Uttar Pradesh,KANPUR DEHAT,2010,Kharif     ,43449.0,99976.0
Uttar Pradesh,KANPUR DEHAT,2011,Kharif     ,43053.0,115425.0
Uttar Pradesh,KANPUR DEHAT,2012,Kharif     ,39670.0,119367.0
Uttar Pradesh,KANPUR DEHAT,2013,Kharif     ,41454.0,112299.0
Uttar Pradesh,KANPUR DEHAT,2014,Kharif     ,37513.0,92770.0
Uttar Pradesh,KANPUR NAGAR,2010,Kharif     ,31353.0,70638.0
Uttar Pradesh,KANPUR NAGAR,2011,Kharif     ,33478.0,90658.0
Uttar Pradesh,KANPUR NAGAR,2012,Kharif     ,31891.0,74689.0
Uttar Pradesh,KANPUR NAGAR,2013,Kharif     ,33584.0,85941.0
Uttar Pradesh,KANPUR NAGAR,2014,Kharif     ,29881.0,69204.0
Uttar Pradesh,KASGANJ,2010,Kharif     ,17901.0,37216.0
Uttar Pradesh,KASGANJ,2011,Kharif     ,16107.0,41411.0
Uttar Pradesh,KASGANJ,2011,Summer     ,8.0,21.0
Uttar Pradesh,KASGANJ,2012,Kharif     ,17238.0,46974.0
Uttar Pradesh,KASGANJ,2013,Kharif     ,17015.0,37977.0
Uttar Pradesh,KASGANJ,2014,Kharif     ,19146.0,45740.0
Uttar Pradesh,KAUSHAMBI,2010,Kharif     ,40103.0,79965.0
Uttar Pradesh,KAUSHAMBI,2011,Kharif     ,45799.0,111108.0
Uttar Pradesh,KAUSHAMBI,2012,Kharif     ,46141.0,100357.0
Uttar Pradesh,KAUSHAMBI,2013,Kharif     ,50894.0,112425.0
Uttar Pradesh,KAUSHAMBI,2014,Kharif     ,43224.0,93494.0
Uttar Pradesh,KHERI,2010,Kharif     ,181676.0,393329.0
